month_maker	2025-11	Leapmotor	86
month_maker	2025-12	Leapmotor	79
month_maker	2026-01	Leapmotor	171
month_maker	2026-02	Leapmotor	90
month_maker	2026-03	Leapmotor	60
month_maker	2026-04	Leapmotor	108
month_maker	2026-05	Leapmotor	237
month_maker	2026-06	Leapmotor	290
month_maker	2026-07	Leapmotor	337
month_maker	2026-08	Leapmotor	219
month_maker	2026-05	Lepas	2
month_maker	2026-08	Lepas	3
month_maker	2025-01	Lexus	344
month_maker	2025-02	Lexus	233
month_maker	2025-03	Lexus	474
month_maker	2025-04	Lexus	619
month_maker	2025-05	Lexus	593
month_maker	2025-06	Lexus	512
month_maker	2025-07	Lexus	622
month_maker	2025-08	Lexus	597
month_maker	2025-09	Lexus	479
month_maker	2025-10	Lexus	554
month_maker	2025-11	Lexus	471
month_maker	2025-12	Lexus	533
month_maker	2026-01	Lexus	407
month_maker	2026-02	Lexus	437
month_maker	2026-03	Lexus	498
month_maker	2026-04	Lexus	586
month_maker	2026-05	Lexus	546
month_maker	2026-06	Lexus	601
month_maker	2026-07	Lexus	656
month_maker	2026-08	Lexus	584
month_maker	2026-02	Lincoln	1
month_maker	2025-01	Lotus	4
month_maker	2025-02	Lotus	3
month_maker	2025-03	Lotus	2
month_maker	2025-04	Lotus	12
month_maker	2025-05	Lotus	4
month_maker	2025-06	Lotus	7
month_maker	2025-07	Lotus	5
month_maker	2025-08	Lotus	4
month_maker	2025-09	Lotus	4
month_maker	2025-10	Lotus	6
month_maker	2025-11	Lotus	17
month_maker	2025-12	Lotus	32
month_maker	2026-01	Lotus	3
month_maker	2026-02	Lotus	3
month_maker	2026-03	Lotus	2
month_maker	2026-04	Lotus	3
month_maker	2026-05	Lotus	9
month_maker	2026-06	Lotus	3
month_maker	2026-07	Lotus	6
month_maker	2026-08	Lotus	2
month_maker	2025-01	MG	216
month_maker	2025-02	MG	135
month_maker	2025-03	MG	233
month_maker	2025-04	MG	255
month_maker	2025-05	MG	151
month_maker	2025-06	MG	156
month_maker	2025-07	MG	206
month_maker	2025-08	MG	128
month_maker	2025-09	MG	115
month_maker	2025-10	MG	138
month_maker	2025-11	MG	150
month_maker	2025-12	MG	225
month_maker	2026-01	MG	308
month_maker	2026-02	MG	279
month_maker	2026-03	MG	220
month_maker	2026-04	MG	178
month_maker	2026-05	MG	206
month_maker	2026-06	MG	192
month_maker	2026-07	MG	173
month_maker	2026-08	MG	140
month_maker	2025-11	MG Rover	1
month_maker	2025-09	Mahindra	1
month_maker	2025-01	Maserati	2
month_maker	2025-03	Maserati	5
month_maker	2025-04	Maserati	4
month_maker	2025-05	Maserati	5
month_maker	2025-06	Maserati	10
month_maker	2025-07	Maserati	3
month_maker	2025-08	Maserati	2
month_maker	2025-09	Maserati	3
month_maker	2025-10	Maserati	4
month_maker	2025-11	Maserati	5
month_maker	2025-12	Maserati	9
month_maker	2026-01	Maserati	6
month_maker	2026-02	Maserati	3
month_maker	2026-03	Maserati	1
month_maker	2026-04	Maserati	7
month_maker	2026-05	Maserati	3
month_maker	2026-06	Maserati	2
month_maker	2026-07	Maserati	4
month_maker	2026-08	Maserati	5
month_maker	2025-04	Maxus	2
month_maker	2025-06	Maxus	24
month_maker	2025-07	Maxus	28
month_maker	2025-08	Maxus	50
month_maker	2025-09	Maxus	2
month_maker	2025-10	Maxus	150
month_maker	2025-11	Maxus	4
month_maker	2025-12	Maxus	1
month_maker	2026-01	Maxus	1
month_maker	2026-08	Maxus	13
month_maker	2025-01	Mazda	707
month_maker	2025-02	Mazda	645
month_maker	2025-03	Mazda	837
month_maker	2025-04	Mazda	682
month_maker	2025-05	Mazda	683
month_maker	2025-06	Mazda	573
month_maker	2025-07	Mazda	633
month_maker	2025-08	Mazda	822
month_maker	2025-09	Mazda	678
month_maker	2025-10	Mazda	849
month_maker	2025-11	Mazda	1398
month_maker	2025-12	Mazda	1081
month_maker	2026-01	Mazda	841
month_maker	2026-02	Mazda	444
month_maker	2026-03	Mazda	1054
month_maker	2026-04	Mazda	1428
month_maker	2026-05	Mazda	1026
month_maker	2026-06	Mazda	1210
month_maker	2026-07	Mazda	1027
month_maker	2026-08	Mazda	822
month_maker	2025-01	McLaren	2
month_maker	2025-02	McLaren	1
month_maker	2025-03	McLaren	1
month_maker	2025-06	McLaren	2
month_maker	2025-08	McLaren	1
month_maker	2025-09	McLaren	1
month_maker	2025-12	McLaren	19
month_maker	2026-01	McLaren	2
month_maker	2026-07	McLaren	2
month_maker	2026-08	McLaren	1
month_maker	2025-01	Mclaren	2
month_maker	2025-04	Mclaren	1
month_maker	2025-07	Mclaren	1
month_maker	2025-10	Mclaren	1
month_maker	2025-11	Mclaren	1
month_maker	2026-04	Mclaren	1
month_maker	2026-08	Mclaren	1
month_maker	2025-01	Mercedes Benz	752
month_maker	2025-02	Mercedes Benz	546
month_maker	2025-03	Mercedes Benz	923
month_maker	2025-04	Mercedes Benz	684
month_maker	2025-05	Mercedes Benz	976
month_maker	2025-06	Mercedes Benz	733
month_maker	2025-07	Mercedes Benz	715
month_maker	2025-08	Mercedes Benz	962
month_maker	2025-09	Mercedes Benz	574
month_maker	2025-10	Mercedes Benz	778
month_maker	2025-11	Mercedes Benz	551
month_maker	2025-12	Mercedes Benz	781
month_maker	2026-01	Mercedes Benz	677
month_maker	2026-02	Mercedes Benz	659
month_maker	2026-03	Mercedes Benz	725
month_maker	2026-04	Mercedes Benz	891
month_maker	2026-05	Mercedes Benz	470
month_maker	2026-06	Mercedes Benz	498
month_maker	2026-07	Mercedes Benz	579
month_maker	2026-08	Mercedes Benz	480
month_maker	2025-04	Mercedes-Maybach	1
month_maker	2025-07	Mercedes-Maybach	2
month_maker	2025-10	Mercedes-Maybach	1
month_maker	2025-11	Mercedes-Maybach	1
month_maker	2025-12	Mercedes-Maybach	1
month_maker	2026-02	Mercedes-Maybach	1
month_maker	2025-09	Microlino	2
month_maker	2025-01	Mini	121
month_maker	2025-02	Mini	167
month_maker	2025-03	Mini	206
month_maker	2025-04	Mini	152
month_maker	2025-05	Mini	212
month_maker	2025-06	Mini	201
month_maker	2025-07	Mini	201
month_maker	2025-08	Mini	205
month_maker	2025-09	Mini	160
month_maker	2025-10	Mini	188
month_maker	2025-11	Mini	166
month_maker	2025-12	Mini	245
month_maker	2026-01	Mini	120
month_maker	2026-02	Mini	123
month_maker	2026-03	Mini	157
month_maker	2026-04	Mini	206
month_maker	2026-05	Mini	182
month_maker	2026-06	Mini	188
month_maker	2026-07	Mini	165
month_maker	2026-08	Mini	151
month_maker	2025-01	Mitsubishi	1227
month_maker	2025-02	Mitsubishi	1167
month_maker	2025-03	Mitsubishi	1331
month_maker	2025-04	Mitsubishi	1000
month_maker	2025-05	Mitsubishi	1111
month_maker	2025-06	Mitsubishi	888
month_maker	2025-07	Mitsubishi	1166
month_maker	2025-08	Mitsubishi	1317
month_maker	2025-09	Mitsubishi	1073
month_maker	2025-10	Mitsubishi	1210
month_maker	2025-11	Mitsubishi	1067
month_maker	2025-12	Mitsubishi	1299
month_maker	2026-01	Mitsubishi	1191
month_maker	2026-02	Mitsubishi	889
month_maker	2026-03	Mitsubishi	981
month_maker	2026-04	Mitsubishi	1576
month_maker	2026-05	Mitsubishi	1182
month_maker	2026-06	Mitsubishi	948
month_maker	2026-07	Mitsubishi	1012
month_maker	2026-08	Mitsubishi	1045
month_maker	2025-01	Mitsuoka	3
month_maker	2025-07	Mitsuoka	2
month_maker	2025-08	Morgan	1
month_maker	2025-01	Neta	9
month_maker	2025-02	Neta	7
month_maker	2025-03	Neta	17
month_maker	2025-04	Neta	17
month_maker	2025-05	Neta	10
month_maker	2025-06	Neta	15
month_maker	2025-07	Neta	17
month_maker	2025-08	Neta	23
month_maker	2025-09	Neta	5
month_maker	2025-10	Neta	19
month_maker	2025-11	Neta	17
month_maker	2025-12	Neta	15
month_maker	2026-01	Neta	24
month_maker	2026-02	Neta	9
month_maker	2026-03	Neta	13
month_maker	2026-04	Neta	18
month_maker	2026-05	Neta	16
month_maker	2026-06	Neta	10
month_maker	2026-07	Neta	12
month_maker	2026-08	Neta	7
month_maker	2025-01	Nissan	578
month_maker	2025-02	Nissan	511
month_maker	2025-03	Nissan	667
month_maker	2025-04	Nissan	634
month_maker	2025-05	Nissan	574
month_maker	2025-06	Nissan	323
month_maker	2025-07	Nissan	541
month_maker	2025-08	Nissan	512
month_maker	2025-09	Nissan	498
month_maker	2025-10	Nissan	370
month_maker	2025-11	Nissan	400
month_maker	2025-12	Nissan	491
month_maker	2026-01	Nissan	336
month_maker	2026-02	Nissan	239
month_maker	2026-03	Nissan	585
month_maker	2026-04	Nissan	388
month_maker	2026-05	Nissan	331
month_maker	2026-06	Nissan	347
month_maker	2026-07	Nissan	426
month_maker	2026-08	Nissan	329
month_maker	2025-01	Perodua	23245
month_maker	2025-02	Perodua	31382
month_maker	2025-03	Perodua	30464
month_maker	2025-04	Perodua	27371
month_maker	2025-05	Perodua	31398
month_maker	2025-06	Perodua	22328
month_maker	2025-07	Perodua	33486
month_maker	2025-08	Perodua	32026
month_maker	2025-09	Perodua	23394
month_maker	2025-10	Perodua	34116
month_maker	2025-11	Perodua	33657
month_maker	2025-12	Perodua	37037
month_maker	2026-01	Perodua	26128
month_maker	2026-02	Perodua	23575
month_maker	2026-03	Perodua	24530
month_maker	2026-04	Perodua	32065
month_maker	2026-05	Perodua	24480
month_maker	2026-06	Perodua	27517
month_maker	2026-07	Perodua	31842
month_maker	2026-08	Perodua	29422
month_maker	2025-01	Peugeot	82
month_maker	2025-02	Peugeot	83
month_maker	2025-03	Peugeot	141
month_maker	2025-04	Peugeot	61
month_maker	2025-05	Peugeot	109
month_maker	2025-06	Peugeot	81
month_maker	2025-07	Peugeot	68
month_maker	2025-08	Peugeot	55
month_maker	2025-09	Peugeot	47
month_maker	2025-10	Peugeot	38
month_maker	2025-11	Peugeot	40
month_maker	2025-12	Peugeot	54
month_maker	2026-01	Peugeot	83
month_maker	2026-02	Peugeot	63
month_maker	2026-03	Peugeot	69
month_maker	2026-04	Peugeot	50
month_maker	2026-05	Peugeot	25
month_maker	2026-06	Peugeot	32
month_maker	2026-07	Peugeot	26
month_maker	2026-08	Peugeot	27
month_maker	2025-09	Polestar	1
month_maker	2025-08	Pontiac	1
month_maker	2025-01	Porsche	285
month_maker	2025-02	Porsche	157
month_maker	2025-03	Porsche	281
month_maker	2025-04	Porsche	171
month_maker	2025-05	Porsche	183
month_maker	2025-06	Porsche	207
month_maker	2025-07	Porsche	221
month_maker	2025-08	Porsche	221
month_maker	2025-09	Porsche	251
month_maker	2025-10	Porsche	192
month_maker	2025-11	Porsche	144
month_maker	2025-12	Porsche	242
month_maker	2026-01	Porsche	176
month_maker	2026-02	Porsche	141
month_maker	2026-03	Porsche	189
month_maker	2026-04	Porsche	166
month_maker	2026-05	Porsche	143
month_maker	2026-06	Porsche	171
month_maker	2026-07	Porsche	218
month_maker	2026-08	Porsche	193
month_maker	2025-01	Proton	9688
month_maker	2025-02	Proton	11068
month_maker	2025-03	Proton	13471
month_maker	2025-04	Proton	12155
month_maker	2025-05	Proton	12751
month_maker	2025-06	Proton	10638
month_maker	2025-07	Proton	13182
month_maker	2025-08	Proton	14625
month_maker	2025-09	Proton	12572
month_maker	2025-10	Proton	14970
month_maker	2025-11	Proton	12950
month_maker	2025-12	Proton	13491
month_maker	2026-01	Proton	19750
month_maker	2026-02	Proton	13447
month_maker	2026-03	Proton	15243
month_maker	2026-04	Proton	17980
month_maker	2026-05	Proton	16140
month_maker	2026-06	Proton	15450
month_maker	2026-07	Proton	17018
month_maker	2026-08	Proton	20141
month_maker	2025-01	Renault	1
month_maker	2025-02	Renault	1
month_maker	2025-03	Renault	1
month_maker	2025-05	Renault	1
month_maker	2025-07	Renault	1
month_maker	2025-10	Renault	1
month_maker	2026-01	Renault	3
month_maker	2026-02	Renault	1
month_maker	2026-04	Renault	1
month_maker	2026-07	Renault	2
month_maker	2025-01	Rolls Royce	10
month_maker	2025-03	Rolls Royce	4
month_maker	2025-04	Rolls Royce	5
month_maker	2025-05	Rolls Royce	6
month_maker	2025-06	Rolls Royce	9
month_maker	2025-07	Rolls Royce	5
month_maker	2025-08	Rolls Royce	8
month_maker	2025-09	Rolls Royce	4
month_maker	2025-10	Rolls Royce	5
month_maker	2025-11	Rolls Royce	8
month_maker	2025-12	Rolls Royce	14
month_maker	2026-01	Rolls Royce	7
month_maker	2026-02	Rolls Royce	7
month_maker	2026-03	Rolls Royce	4
month_maker	2026-04	Rolls Royce	4
month_maker	2026-05	Rolls Royce	4
month_maker	2026-06	Rolls Royce	6
month_maker	2026-07	Rolls Royce	6
month_maker	2026-08	Rolls Royce	6
month_maker	2025-09	Seres	1
month_maker	2025-02	Shineray	1
month_maker	2025-03	Shineray	2
month_maker	2025-04	Shineray	2
month_maker	2025-08	Shineray	1
month_maker	2025-10	Shineray	2
month_maker	2025-11	Shineray	1
month_maker	2026-03	Shineray	1
month_maker	2026-05	Shineray	1
month_maker	2026-07	Skyworth	1
month_maker	2025-01	Smart	26
month_maker	2025-02	Smart	30
month_maker	2025-03	Smart	28
month_maker	2025-04	Smart	17
month_maker	2025-05	Smart	16
month_maker	2025-06	Smart	17
month_maker	2025-07	Smart	28
month_maker	2025-08	Smart	17
month_maker	2025-09	Smart	7
month_maker	2025-10	Smart	10
month_maker	2025-11	Smart	40
month_maker	2025-12	Smart	178
month_maker	2026-01	Smart	38
month_maker	2026-02	Smart	25
month_maker	2026-03	Smart	18
month_maker	2026-04	Smart	26
month_maker	2026-05	Smart	12
month_maker	2026-06	Smart	33
month_maker	2026-07	Smart	28
month_maker	2026-08	Smart	14
month_maker	2025-07	Standard	1
month_maker	2025-01	Subaru	112
month_maker	2025-02	Subaru	98
month_maker	2025-03	Subaru	87
month_maker	2025-04	Subaru	97
month_maker	2025-05	Subaru	94
month_maker	2025-06	Subaru	80
month_maker	2025-07	Subaru	80
month_maker	2025-08	Subaru	79
month_maker	2025-09	Subaru	88
month_maker	2025-10	Subaru	76
month_maker	2025-11	Subaru	59
month_maker	2025-12	Subaru	90
month_maker	2026-01	Subaru	69
month_maker	2026-02	Subaru	60
month_maker	2026-03	Subaru	78
month_maker	2026-04	Subaru	55
month_maker	2026-05	Subaru	77
month_maker	2026-06	Subaru	89
month_maker	2026-07	Subaru	102
month_maker	2026-08	Subaru	73
month_maker	2025-01	Suzuki	117
month_maker	2025-02	Suzuki	81
month_maker	2025-03	Suzuki	155
month_maker	2025-04	Suzuki	151
month_maker	2025-05	Suzuki	225
month_maker	2025-06	Suzuki	174
month_maker	2025-07	Suzuki	161
month_maker	2025-08	Suzuki	173
month_maker	2025-09	Suzuki	113
month_maker	2025-10	Suzuki	144
month_maker	2025-11	Suzuki	116
month_maker	2025-12	Suzuki	162
month_maker	2026-01	Suzuki	134
month_maker	2026-02	Suzuki	102
month_maker	2026-03	Suzuki	141
month_maker	2026-04	Suzuki	137
month_maker	2026-05	Suzuki	147
month_maker	2026-06	Suzuki	119
month_maker	2026-07	Suzuki	147
month_maker	2026-08	Suzuki	113
month_maker	2025-12	TQ Wuling	6
month_maker	2026-01	TQ Wuling	35
month_maker	2026-02	TQ Wuling	66
month_maker	2026-03	TQ Wuling	49
month_maker	2026-04	TQ Wuling	91
month_maker	2026-05	TQ Wuling	100
month_maker	2026-06	TQ Wuling	120
month_maker	2026-07	TQ Wuling	102
month_maker	2026-08	TQ Wuling	71
month_maker	2025-01	Tesla	13
month_maker	2025-02	Tesla	443
month_maker	2025-03	Tesla	171
month_maker	2025-04	Tesla	108
month_maker	2025-05	Tesla	1075
month_maker	2025-06	Tesla	587
month_maker	2025-07	Tesla	256
month_maker	2025-08	Tesla	509
month_maker	2025-09	Tesla	685
month_maker	2025-10	Tesla	320
month_maker	2025-11	Tesla	1301
month_maker	2025-12	Tesla	1814
month_maker	2026-01	Tesla	176
month_maker	2026-02	Tesla	144
month_maker	2026-03	Tesla	338
month_maker	2026-04	Tesla	172
month_maker	2026-05	Tesla	197
month_maker	2026-06	Tesla	935
month_maker	2026-07	Tesla	605
month_maker	2026-08	Tesla	1166
month_maker	2025-06	Togg	1
month_maker	2025-01	Toyota	7570
month_maker	2025-02	Toyota	7837
month_maker	2025-03	Toyota	10767
month_maker	2025-04	Toyota	10064
month_maker	2025-05	Toyota	11183
month_maker	2025-06	Toyota	9942
month_maker	2025-07	Toyota	11410
month_maker	2025-08	Toyota	11706
month_maker	2025-09	Toyota	10380
month_maker	2025-10	Toyota	11537
month_maker	2025-11	Toyota	10493
month_maker	2025-12	Toyota	16182
month_maker	2026-01	Toyota	6598
month_maker	2026-02	Toyota	6993
month_maker	2026-03	Toyota	8608
month_maker	2026-04	Toyota	9055
month_maker	2026-05	Toyota	9632
month_maker	2026-06	Toyota	9705
month_maker	2026-07	Toyota	11822
month_maker	2026-08	Toyota	10529
month_maker	2025-01	Volkswagen	109
month_maker	2025-02	Volkswagen	124
month_maker	2025-03	Volkswagen	151
month_maker	2025-04	Volkswagen	112
month_maker	2025-05	Volkswagen	142
month_maker	2025-06	Volkswagen	154
month_maker	2025-07	Volkswagen	150
month_maker	2025-08	Volkswagen	189
month_maker	2025-09	Volkswagen	136
month_maker	2025-10	Volkswagen	108
month_maker	2025-11	Volkswagen	168
month_maker	2025-12	Volkswagen	229
month_maker	2026-01	Volkswagen	129
month_maker	2026-02	Volkswagen	113
month_maker	2026-03	Volkswagen	121
month_maker	2026-04	Volkswagen	103
month_maker	2026-05	Volkswagen	80
month_maker	2026-06	Volkswagen	85
month_maker	2026-07	Volkswagen	102
month_maker	2026-08	Volkswagen	98
month_maker	2025-01	Volvo	91
month_maker	2025-02	Volvo	72
month_maker	2025-03	Volvo	175
month_maker	2025-04	Volvo	112
month_maker	2025-05	Volvo	147
month_maker	2025-06	Volvo	141
month_maker	2025-07	Volvo	142
month_maker	2025-08	Volvo	134
month_maker	2025-09	Volvo	130
month_maker	2025-10	Volvo	129
month_maker	2025-11	Volvo	141
month_maker	2025-12	Volvo	142
month_maker	2026-01	Volvo	96
month_maker	2026-02	Volvo	88
month_maker	2026-03	Volvo	175
month_maker	2026-04	Volvo	91
month_maker	2026-05	Volvo	69
month_maker	2026-06	Volvo	168
month_maker	2026-07	Volvo	50
month_maker	2026-08	Volvo	75
month_maker	2025-01	Weststar Maxus	14
month_maker	2025-02	Weststar Maxus	13
month_maker	2025-03	Weststar Maxus	22
month_maker	2025-04	Weststar Maxus	8
month_maker	2025-05	Weststar Maxus	7
month_maker	2025-06	Weststar Maxus	7
month_maker	2025-07	Weststar Maxus	8
month_maker	2025-08	Weststar Maxus	3
month_maker	2025-09	Weststar Maxus	9
month_maker	2025-10	Weststar Maxus	51
month_maker	2025-11	Weststar Maxus	81
month_maker	2025-12	Weststar Maxus	50
month_maker	2026-01	Weststar Maxus	4
month_maker	2026-02	Weststar Maxus	2
month_maker	2026-03	Weststar Maxus	5
month_maker	2026-04	Weststar Maxus	13
month_maker	2026-05	Weststar Maxus	4
month_maker	2026-06	Weststar Maxus	4
month_maker	2026-07	Weststar Maxus	4
month_maker	2026-08	Weststar Maxus	4
month_maker	2025-10	Xiamen	1
month_maker	2025-02	Xinneng	3
month_maker	2025-01	Xpeng	81
month_maker	2025-02	Xpeng	74
month_maker	2025-03	Xpeng	72
month_maker	2025-04	Xpeng	153
month_maker	2025-05	Xpeng	125
month_maker	2025-06	Xpeng	132
month_maker	2025-07	Xpeng	109
month_maker	2025-08	Xpeng	96
month_maker	2025-09	Xpeng	137
month_maker	2025-10	Xpeng	162
month_maker	2025-11	Xpeng	193
month_maker	2025-12	Xpeng	202
month_maker	2026-01	Xpeng	97
month_maker	2026-02	Xpeng	75
month_maker	2026-03	Xpeng	72
month_maker	2026-04	Xpeng	150
month_maker	2026-05	Xpeng	179
month_maker	2026-06	Xpeng	181
month_maker	2026-07	Xpeng	72
month_maker	2026-08	Xpeng	94
month_maker	2025-11	Yangtse	1
month_maker	2025-04	ZXAuto	1
month_maker	2025-07	ZXAuto	2
month_maker	2025-11	ZXAuto	2
month_maker	2025-12	ZXAuto	1
month_maker	2025-01	Zeekr	101
month_maker	2025-02	Zeekr	11
month_maker	2025-03	Zeekr	157
month_maker	2025-04	Zeekr	91
month_maker	2025-05	Zeekr	105
month_maker	2025-06	Zeekr	65
month_maker	2025-07	Zeekr	61
month_maker	2025-08	Zeekr	88
month_maker	2025-09	Zeekr	293
month_maker	2025-10	Zeekr	390
month_maker	2025-11	Zeekr	356
month_maker	2025-12	Zeekr	842
month_maker	2026-01	Zeekr	489
month_maker	2026-02	Zeekr	191
month_maker	2026-03	Zeekr	177
month_maker	2026-04	Zeekr	357
month_maker	2026-05	Zeekr	413
month_maker	2026-06	Zeekr	459
month_maker	2026-07	Zeekr	476
month_maker	2026-08	Zeekr	395
month_maker	2026-07	iCaur	1
month_fuel	2025-01	diesel	372
month_fuel	2025-02	diesel	1268
month_fuel	2025-03	diesel	1108
month_fuel	2025-04	diesel	560
month_fuel	2025-05	diesel	363
month_fuel	2025-06	diesel	257
month_fuel	2025-07	diesel	256
month_fuel	2025-08	diesel	277
month_fuel	2025-09	diesel	261
month_fuel	2025-10	diesel	259
month_fuel	2025-11	diesel	225
month_fuel	2025-12	diesel	224
month_fuel	2026-01	diesel	180
month_fuel	2026-02	diesel	213
month_fuel	2026-03	diesel	193
month_fuel	2026-04	diesel	191
month_fuel	2026-05	diesel	102
month_fuel	2026-06	diesel	92
month_fuel	2026-07	diesel	140
month_fuel	2026-08	diesel	126
month_fuel	2025-01	electric	1691
month_fuel	2025-02	electric	2160
month_fuel	2025-03	electric	2976
month_fuel	2025-04	electric	2892
month_fuel	2025-05	electric	4152
month_fuel	2025-06	electric	3272
month_fuel	2025-07	electric	2792
month_fuel	2025-08	electric	3461
month_fuel	2025-09	electric	3532
month_fuel	2025-10	electric	4345
month_fuel	2025-11	electric	5417
month_fuel	2025-12	electric	8123
month_fuel	2026-01	electric	6239
month_fuel	2026-02	electric	3635
month_fuel	2026-03	electric	4717
month_fuel	2026-04	electric	5894
month_fuel	2026-05	electric	5038
month_fuel	2026-06	electric	6215
month_fuel	2026-07	electric	6937
month_fuel	2026-08	electric	8833
month_fuel	2025-01	greendiesel	2525
month_fuel	2025-02	greendiesel	1919
month_fuel	2025-03	greendiesel	2685
month_fuel	2025-04	greendiesel	3275
month_fuel	2025-05	greendiesel	3820
month_fuel	2025-06	greendiesel	3767
month_fuel	2025-07	greendiesel	4241
month_fuel	2025-08	greendiesel	4440
month_fuel	2025-09	greendiesel	4097
month_fuel	2025-10	greendiesel	4542
month_fuel	2025-11	greendiesel	3996
month_fuel	2025-12	greendiesel	6115
month_fuel	2026-01	greendiesel	2558
month_fuel	2026-02	greendiesel	2859
month_fuel	2026-03	greendiesel	2883
month_fuel	2026-04	greendiesel	3021
month_fuel	2026-05	greendiesel	2768
month_fuel	2026-06	greendiesel	2824
month_fuel	2026-07	greendiesel	3577
month_fuel	2026-08	greendiesel	3196
month_fuel	2025-03	hybrid_diesel	3
month_fuel	2025-04	hybrid_diesel	1
month_fuel	2025-06	hybrid_diesel	1
month_fuel	2025-07	hybrid_diesel	2
month_fuel	2025-08	hybrid_diesel	1
month_fuel	2025-09	hybrid_diesel	1
month_fuel	2025-11	hybrid_diesel	3
month_fuel	2025-12	hybrid_diesel	2
month_fuel	2026-01	hybrid_diesel	2
month_fuel	2026-04	hybrid_diesel	4
month_fuel	2026-07	hybrid_diesel	1
month_fuel	2026-08	hybrid_diesel	1
month_fuel	2025-01	hybrid_petrol	2249
month_fuel	2025-02	hybrid_petrol	2112
month_fuel	2025-03	hybrid_petrol	2769
month_fuel	2025-04	hybrid_petrol	2268
month_fuel	2025-05	hybrid_petrol	2695
month_fuel	2025-06	hybrid_petrol	2069
month_fuel	2025-07	hybrid_petrol	2474
month_fuel	2025-08	hybrid_petrol	2901
month_fuel	2025-09	hybrid_petrol	2398
month_fuel	2025-10	hybrid_petrol	2804
month_fuel	2025-11	hybrid_petrol	2547
month_fuel	2025-12	hybrid_petrol	3890
month_fuel	2026-01	hybrid_petrol	2153
month_fuel	2026-02	hybrid_petrol	2208
month_fuel	2026-03	hybrid_petrol	4093
month_fuel	2026-04	hybrid_petrol	4938
month_fuel	2026-05	hybrid_petrol	5103
month_fuel	2026-06	hybrid_petrol	5646
month_fuel	2026-07	hybrid_petrol	5621
month_fuel	2026-08	hybrid_petrol	4963
month_fuel	2025-07	other	1
month_fuel	2025-08	other	1
month_fuel	2025-01	petrol	47089
month_fuel	2025-02	petrol	59861
month_fuel	2025-03	petrol	67562
month_fuel	2025-04	petrol	56194
month_fuel	2025-05	petrol	63351
month_fuel	2025-06	petrol	49473
month_fuel	2025-07	petrol	65869
month_fuel	2025-08	petrol	67889
month_fuel	2025-09	petrol	52298
month_fuel	2025-10	petrol	69454
month_fuel	2025-11	petrol	65677
month_fuel	2025-12	petrol	78613
month_fuel	2026-01	petrol	56857
month_fuel	2026-02	petrol	47768
month_fuel	2026-03	petrol	55937
month_fuel	2026-04	petrol	63771
month_fuel	2026-05	petrol	53042
month_fuel	2026-06	petrol	58166
month_fuel	2026-07	petrol	63754
month_fuel	2026-08	petrol	60157
month_fuel	2025-06	petrol_ng	1
